code	lut_i32	sample14
2129	986	247
2130	987	247
2131	987	247
2132	988	247
2133	988	247
2134	988	247
2135	989	247
2136	989	247
2137	990	248
2138	990	248
2139	991	248
2140	991	248
2141	991	248
2142	992	248
2143	992	248
2144	993	248
2145	993	248
2146	994	249
2147	994	249
2148	994	249
2149	995	249
2150	995	249
2151	996	249
2152	996	249
2153	997	249
2154	997	249
2155	997	249
2156	998	250
2157	998	250
2158	999	250
2159	999	250
2160	1000	250
2161	1000	250
2162	1000	250
2163	1001	250
2164	1001	250
2165	1002	251
2166	1002	251
2167	1003	251
2168	1003	251
2169	1003	251
2170	1004	251
2171	1004	251
2172	1005	251
2173	1005	251
2174	1006	252
2175	1006	252
2176	1007	252
2177	1007	252
2178	1007	252
2179	1008	252
2180	1008	252
2181	1009	252
2182	1009	252
2183	1010	253
2184	1010	253
2185	1010	253
2186	1011	253
2187	1011	253
2188	1012	253
2189	1012	253
2190	1013	253
2191	1013	253
2192	1013	253
2193	1014	254
2194	1014	254
2195	1015	254
2196	1015	254
2197	1016	254
2198	1016	254
2199	1016	254
2200	1017	254
2201	1017	254
2202	1018	255
2203	1018	255
2204	1019	255
2205	1019	255
2206	1019	255
2207	1020	255
2208	1020	255
2209	1021	255
2210	1021	255
2211	1022	256
2212	1022	256
2213	1022	256
2214	1023	256
2215	1023	256
2216	1024	256
2217	1024	256
2218	1025	256
2219	1025	256
2220	1025	256
2221	1026	257
2222	1026	257
2223	1027	257
2224	1027	257
2225	1028	257
2226	1028	257
2227	1028	257
2228	1029	257
2229	1029	257
2230	1030	258
2231	1030	258
2232	1031	258
2233	1031	258
2234	1031	258
2235	1032	258
2236	1032	258
2237	1033	258
2238	1033	258
2239	1034	259
2240	1034	259
2241	1034	259
2242	1035	259
2243	1035	259
2244	1036	259
2245	1036	259
2246	1037	259
2247	1037	259
2248	1037	259
2249	1038	260
2250	1038	260
2251	1039	260
2252	1039	260
2253	1040	260
2254	1040	260
2255	1040	260
2256	1041	260
2257	1041	260
2258	1042	261
2259	1042	261
2260	1043	261
2261	1043	261
2262	1043	261
2263	1044	261
2264	1044	261
2265	1045	261
2266	1045	261
2267	1046	262
2268	1046	262
2269	1046	262
2270	1047	262
2271	1047	262
2272	1048	262
2273	1048	262
2274	1049	262
2275	1049	262
2276	1050	263
2277	1050	263
2278	1050	263
2279	1051	263
2280	1051	263
2281	1052	263
2282	1052	263
2283	1053	263
2284	1053	263
2285	1053	263
2286	1054	264
2287	1054	264
2288	1055	264
2289	1055	264
2290	1056	264
2291	1056	264
2292	1056	264
2293	1057	264
2294	1057	264
2295	1058	265
2296	1058	265
2297	1059	265
2298	1059	265
2299	1059	265
2300	1060	265
2301	1060	265
2302	1061	265
2303	1061	265
2304	1062	266
2305	1062	266
2306	1062	266
2307	1063	266
2308	1063	266
2309	1064	266
2310	1064	266
2311	1065	266
2312	1065	266
2313	1065	266
2314	1066	267
2315	1066	267
2316	1067	267
2317	1067	267
2318	1068	267
2319	1068	267
2320	1068	267
2321	1069	267
2322	1069	267
2323	1070	268
2324	1070	268
2325	1071	268
2326	1071	268
2327	1071	268
2328	1072	268
2329	1072	268
2330	1073	268
2331	1073	268
2332	1074	269
2333	1074	269
2334	1074	269
2335	1075	269
2336	1075	269
2337	1076	269
2338	1076	269
2339	1077	269
2340	1077	269
2341	1077	269
2342	1078	270
2343	1078	270
2344	1079	270
2345	1079	270
2346	1080	270
2347	1080	270
2348	1080	270
2349	1081	270
2350	1081	270
2351	1082	271
2352	1082	271
2353	1083	271
2354	1083	271
2355	1083	271
2356	1084	271
2357	1084	271
2358	1085	271
2359	1085	271
2360	1086	272
2361	1086	272
2362	1086	272
2363	1087	272
2364	1087	272
2365	1088	272
2366	1088	272
2367	1089	272
2368	1089	272
2369	1090	273
2370	1090	273
2371	1090	273
2372	1091	273
2373	1091	273
2374	1092	273
2375	1092	273
2376	1092	273
2377	1093	273
2378	1093	273
2379	1094	274
2380	1094	274
2381	1095	274
2382	1095	274
2383	1095	274
2384	1096	274
2385	1096	274
2386	1097	274
2387	1097	274
2388	1097	274
2389	1098	275
2390	1098	275
2391	1099	275
2392	1099	275
2393	1100	275
2394	1100	275
2395	1100	275
2396	1101	275
2397	1101	275
2398	1102	276
2399	1102	276
2400	1102	276
2401	1103	276
2402	1103	276
2403	1104	276
2404	1104	276
2405	1105	276
2406	1105	276
2407	1105	276
2408	1106	277
2409	1106	277
2410	1107	277
2411	1107	277
2412	1107	277
2413	1108	277
2414	1108	277
2415	1109	277
2416	1109	277
2417	1110	278
2418	1110	278
2419	1110	278
2420	1111	278
2421	1111	278
2422	1112	278
2423	1112	278
2424	1112	278
2425	1113	278
2426	1113	278
2427	1114	279
2428	1114	279
2429	1115	279
2430	1115	279
2431	1115	279
2432	1116	279
2433	1116	279
2434	1117	279
2435	1117	279
2436	1117	279
2437	1118	280
2438	1118	280
2439	1119	280
2440	1119	280
2441	1120	280
2442	1120	280
2443	1120	280
2444	1121	280
2445	1121	280
2446	1122	281
2447	1122	281
2448	1122	281
2449	1123	281
2450	1123	281
2451	1124	281
2452	1124	281
2453	1125	281
2454	1125	281
2455	1125	281
2456	1126	282
2457	1126	282
2458	1127	282
2459	1127	282
2460	1127	282
2461	1128	282
2462	1128	282
2463	1129	282
2464	1129	282
2465	1130	283
2466	1130	283
2467	1130	283
2468	1131	283
2469	1131	283
2470	1132	283
2471	1132	283
2472	1132	283
2473	1133	283
2474	1133	283
2475	1134	284
2476	1134	284
2477	1135	284
2478	1135	284
2479	1135	284
2480	1136	284
2481	1136	284
2482	1137	284
2483	1137	284
2484	1137	284
2485	1138	285
2486	1138	285
2487	1139	285
2488	1139	285
2489	1140	285
2490	1140	285
2491	1140	285
2492	1141	285
2493	1141	285
2494	1142	286
2495	1142	286
2496	1142	286
2497	1143	286
2498	1143	286
2499	1144	286
2500	1144	286
2501	1145	286
2502	1145	286
2503	1145	286
2504	1146	287
2505	1146	287
2506	1147	287
2507	1147	287
2508	1147	287
2509	1148	287
2510	1148	287
2511	1149	287
2512	1149	287
2513	1150	288
2514	1150	288
2515	1150	288
2516	1151	288
2517	1151	288
2518	1152	288
2519	1152	288
2520	1152	288
2521	1153	288
2522	1153	288
2523	1154	289
2524	1154	289
2525	1155	289
2526	1155	289
2527	1155	289
2528	1156	289
2529	1156	289
2530	1157	289
2531	1157	289
2532	1158	290
2533	1158	290
2534	1158	290
2535	1159	290
2536	1159	290
2537	1160	290
2538	1160	290
2539	1160	290
2540	1161	290
2541	1161	290
2542	1162	291
2543	1162	291
2544	1163	291
2545	1163	291
2546	1163	291
2547	1164	291
2548	1164	291
2549	1165	291
2550	1165	291
2551	1165	291
2552	1166	292
2553	1166	292
2554	1167	292
2555	1167	292
2556	1168	292
2557	1168	292
2558	1168	292
2559	1169	292
2560	1169	292
2561	1170	293
2562	1170	293
2563	1170	293
2564	1171	293
2565	1171	293
2566	1172	293
2567	1172	293
2568	1173	293
2569	1173	293
2570	1173	293
2571	1174	294
2572	1174	294
2573	1175	294
2574	1175	294
2575	1175	294
2576	1176	294
2577	1176	294
2578	1177	294
2579	1177	294
2580	1178	295
2581	1178	295
2582	1178	295
2583	1179	295
2584	1179	295
2585	1180	295
2586	1180	295
2587	1180	295
2588	1181	295
2589	1181	295
2590	1182	296
2591	1182	296
2592	1183	296
2593	1183	296
2594	1183	296
2595	1184	296
2596	1184	296
2597	1185	296
2598	1185	296
2599	1185	296
2600	1186	297
2601	1186	297
2602	1187	297
2603	1187	297
2604	1188	297
2605	1188	297
2606	1188	297
2607	1189	297
2608	1189	297
2609	1190	298
2610	1190	298
2611	1190	298
2612	1191	298
2613	1191	298
2614	1192	298
2615	1192	298
2616	1193	298
2617	1193	298
2618	1193	298
2619	1194	299
2620	1194	299
2621	1195	299
2622	1195	299
2623	1195	299
2624	1196	299
2625	1196	299
2626	1197	299
2627	1197	299
2628	1198	300
2629	1198	300
2630	1198	300
2631	1199	300
2632	1199	300
2633	1200	300
2634	1200	300
2635	1200	300
2636	1201	300
2637	1201	300
2638	1202	301
2639	1202	301
2640	1203	301
2641	1203	301
2642	1203	301
2643	1204	301
2644	1204	301
2645	1205	301
2646	1205	301
2647	1205	301
2648	1206	302
2649	1206	302
2650	1207	302
2651	1207	302
2652	1208	302
2653	1208	302
2654	1208	302
2655	1209	302
2656	1209	302
2657	1210	303
2658	1210	303
2659	1210	303
2660	1211	303
2661	1211	303
2662	1212	303
2663	1212	303
2664	1213	303
2665	1213	303
2666	1213	303
2667	1214	304
2668	1214	304
2669	1215	304
2670	1215	304
2671	1215	304
2672	1216	304
2673	1216	304
2674	1217	304
2675	1217	304
2676	1218	305
2677	1218	305
2678	1218	305
2679	1219	305
2680	1219	305
2681	1220	305
2682	1220	305
2683	1221	305
2684	1221	305
2685	1221	305
2686	1222	306
2687	1222	306
2688	1223	306
2689	1223	306
2690	1223	306
2691	1224	306
2692	1224	306
2693	1225	306
2694	1225	306
2695	1226	307
2696	1226	307
2697	1226	307
2698	1227	307
2699	1227	307
2700	1228	307
2701	1228	307
2702	1228	307
2703	1229	307
2704	1229	307
2705	1230	308
2706	1230	308
2707	1231	308
2708	1231	308
2709	1231	308
2710	1232	308
2711	1232	308
2712	1233	308
2713	1233	308
2714	1233	308
2715	1234	309
2716	1234	309
2717	1235	309
2718	1235	309
2719	1236	309
2720	1236	309
2721	1236	309
2722	1237	309
2723	1237	309
2724	1238	310
2725	1238	310
2726	1238	310
2727	1239	310
2728	1239	310
2729	1240	310
2730	1240	310
2731	1241	310
2732	1241	310
2733	1241	310
2734	1242	311
2735	1242	311
2736	1243	311
2737	1243	311
2738	1243	311
2739	1244	311
2740	1244	311
2741	1245	311
2742	1245	311
2743	1246	312
2744	1246	312
2745	1246	312
2746	1247	312
2747	1247	312
2748	1248	312
2749	1248	312
2750	1248	312
2751	1249	312
2752	1249	312
2753	1250	313
2754	1250	313
2755	1251	313
2756	1251	313
2757	1251	313
2758	1252	313
2759	1252	313
2760	1253	313
2761	1253	313
2762	1253	313
2763	1254	314
2764	1254	314
2765	1255	314
2766	1255	314
2767	1256	314
2768	1256	314
2769	1256	314
2770	1257	314
2771	1257	314
2772	1258	315
2773	1258	315
2774	1258	315
2775	1259	315
2776	1259	315
2777	1260	315
2778	1260	315
2779	1261	315
2780	1261	315
2781	1261	315
2782	1262	316
2783	1262	316
2784	1263	316
2785	1263	316
2786	1263	316
2787	1264	316
2788	1264	316
2789	1265	316
2790	1265	316
2791	1266	317
2792	1266	317
2793	1266	317
2794	1267	317
2795	1267	317
2796	1268	317
2797	1268	317
2798	1268	317
2799	1269	317
2800	1269	317
2801	1270	318
2802	1270	318
2803	1271	318
2804	1271	318
2805	1271	318
2806	1272	318
2807	1272	318
2808	1273	318
2809	1273	318
2810	1273	318
2811	1274	319
2812	1274	319
2813	1275	319
2814	1275	319
2815	1276	319
2816	1276	319
2817	1276	319
2818	1277	319
2819	1277	319
2820	1278	320
2821	1278	320
2822	1278	320
2823	1279	320
2824	1279	320
2825	1280	320
2826	1280	320
2827	1281	320
2828	1281	320
2829	1281	320
2830	1282	321
2831	1282	321
2832	1283	321
2833	1283	321
2834	1284	321
2835	1284	321
2836	1284	321
2837	1285	321
2838	1285	321
2839	1286	322
2840	1286	322
2841	1286	322
2842	1287	322
2843	1287	322
2844	1288	322
2845	1288	322
2846	1288	322
2847	1289	322
2848	1289	322
2849	1290	323
2850	1290	323
2851	1290	323
2852	1291	323
2853	1291	323
2854	1292	323
2855	1292	323
2856	1292	323
2857	1293	323
2858	1293	323
2859	1294	324
2860	1294	324
2861	1294	324
2862	1295	324
2863	1295	324
2864	1296	324
2865	1296	324
2866	1296	324
2867	1297	324
2868	1297	324
2869	1298	325
2870	1298	325
2871	1298	325
2872	1299	325
2873	1299	325
2874	1300	325
2875	1300	325
2876	1300	325
2877	1301	325
2878	1301	325
2879	1302	326
2880	1302	326
2881	1302	326
2882	1303	326
2883	1303	326
2884	1304	326
2885	1304	326
2886	1304	326
2887	1305	326
2888	1305	326
2889	1306	327
2890	1306	327
2891	1306	327
2892	1307	327
2893	1307	327
2894	1308	327
2895	1308	327
2896	1308	327
2897	1309	327
2898	1309	327
2899	1310	328
2900	1310	328
2901	1310	328
2902	1311	328
2903	1311	328
2904	1312	328
2905	1312	328
2906	1312	328
2907	1313	328
2908	1313	328
2909	1314	329
2910	1314	329
2911	1314	329
2912	1315	329
2913	1315	329
2914	1316	329
2915	1316	329
2916	1316	329
2917	1317	329
2918	1317	329
2919	1318	330
2920	1318	330
2921	1318	330
2922	1319	330
2923	1319	330
2924	1320	330
2925	1320	330
2926	1320	330
2927	1321	330
2928	1321	330
2929	1322	331
2930	1322	331
2931	1322	331
2932	1323	331
2933	1323	331
2934	1324	331
2935	1324	331
2936	1325	331
2937	1325	331
2938	1325	331
2939	1326	332
2940	1326	332
2941	1327	332
2942	1327	332
2943	1327	332
2944	1328	332
2945	1328	332
2946	1329	332
2947	1329	332
2948	1329	332
2949	1330	333
2950	1330	333
2951	1331	333
2952	1331	333
2953	1331	333
2954	1332	333
2955	1332	333
2956	1333	333
2957	1333	333
2958	1333	333
2959	1334	334
2960	1334	334
2961	1335	334
2962	1335	334
2963	1335	334
2964	1336	334
2965	1336	334
2966	1337	334
2967	1337	334
2968	1337	334
2969	1338	335
2970	1338	335
2971	1339	335
2972	1339	335
2973	1339	335
2974	1340	335
2975	1340	335
2976	1341	335
2977	1341	335
2978	1341	335
2979	1342	336
2980	1342	336
2981	1343	336
2982	1343	336
2983	1343	336
2984	1344	336
2985	1344	336
2986	1345	336
2987	1345	336
2988	1345	336
2989	1346	337
2990	1346	337
2991	1347	337
2992	1347	337
2993	1347	337
2994	1348	337
2995	1348	337
2996	1349	337
2997	1349	337
2998	1349	337
2999	1350	338
3000	1350	338
3001	1351	338
3002	1351	338
3003	1351	338
3004	1352	338
3005	1352	338
3006	1353	338
3007	1353	338
3008	1353	338
3009	1354	339
3010	1354	339
3011	1355	339
3012	1355	339
3013	1355	339
3014	1356	339
3015	1356	339
3016	1357	339
3017	1357	339
3018	1357	339
3019	1358	340
3020	1358	340
3021	1359	340
3022	1359	340
3023	1359	340
3024	1360	340
3025	1360	340
3026	1361	340
3027	1361	340
3028	1361	340
3029	1362	341
3030	1362	341
3031	1363	341
3032	1363	341
3033	1363	341
3034	1364	341
3035	1364	341
3036	1365	341
3037	1365	341
3038	1366	342
3039	1366	342
3040	1366	342
3041	1367	342
3042	1367	342
3043	1368	342
3044	1368	342
3045	1368	342
3046	1369	342
3047	1369	342
3048	1370	343
3049	1370	343
3050	1370	343
3051	1371	343
3052	1371	343
3053	1372	343
3054	1372	343
3055	1372	343
3056	1373	343
3057	1373	343
3058	1374	344
3059	1374	344
3060	1374	344
3061	1375	344
3062	1375	344
3063	1376	344
3064	1376	344
3065	1376	344
3066	1377	344
3067	1377	344
3068	1378	345
3069	1378	345
3070	1378	345
3071	1379	345
3072	1379	345
3073	1380	345
3074	1380	345
3075	1380	345
3076	1381	345
3077	1381	345
3078	1382	346
3079	1382	346
3080	1382	346
3081	1383	346
3082	1383	346
3083	1384	346
3084	1384	346
3085	1384	346
3086	1385	346
3087	1385	346
3088	1386	347
3089	1386	347
3090	1386	347
3091	1387	347
3092	1387	347
3093	1388	347
3094	1388	347
3095	1388	347
3096	1389	347
3097	1389	347
3098	1390	348
3099	1390	348
3100	1390	348
3101	1391	348
3102	1391	348
3103	1392	348
3104	1392	348
3105	1392	348
3106	1393	348
3107	1393	348
3108	1394	349
3109	1394	349
3110	1394	349
3111	1395	349
3112	1395	349
3113	1396	349
3114	1396	349
3115	1396	349
3116	1397	349
3117	1397	349
3118	1398	350
3119	1398	350
3120	1398	350
3121	1399	350
3122	1399	350
3123	1400	350
3124	1400	350
3125	1400	350
3126	1401	350
3127	1401	350
3128	1402	351
3129	1402	351
3130	1402	351
3131	1403	351
3132	1403	351
3133	1404	351
3134	1404	351
3135	1405	351
3136	1405	351
3137	1405	351
3138	1406	352
3139	1406	352
3140	1407	352
3141	1407	352
3142	1407	352
3143	1408	352
3144	1408	352
3145	1409	352
3146	1409	352
3147	1409	352
3148	1410	353
3149	1410	353
3150	1411	353
3151	1411	353
3152	1411	353
3153	1412	353
3154	1412	353
3155	1413	353
3156	1413	353
3157	1413	353
3158	1414	354
3159	1414	354
3160	1415	354
3161	1415	354
3162	1415	354
3163	1416	354
3164	1416	354
3165	1417	354
3166	1417	354
3167	1417	354
3168	1418	355
3169	1418	355
3170	1419	355
3171	1419	355
3172	1419	355
3173	1420	355
3174	1420	355
3175	1421	355
3176	1421	355
3177	1421	355
3178	1422	356
3179	1422	356
3180	1423	356
3181	1423	356
3182	1423	356
3183	1424	356
3184	1424	356
3185	1425	356
3186	1425	356
3187	1425	356
3188	1426	357
3189	1426	357
3190	1427	357
3191	1427	357
3192	1427	357
3193	1428	357
3194	1428	357
3195	1429	357
3196	1429	357
3197	1429	357
3198	1430	358
3199	1430	358
3200	1431	358
3201	1431	358
3202	1431	358
3203	1432	358
3204	1432	358
3205	1433	358
3206	1433	358
3207	1433	358
3208	1434	359
3209	1434	359
3210	1435	359
3211	1435	359
3212	1435	359
3213	1436	359
3214	1436	359
3215	1437	359
3216	1437	359
3217	1437	359
3218	1438	360
3219	1438	360
3220	1439	360
3221	1439	360
3222	1439	360
3223	1440	360
3224	1440	360
3225	1441	360
3226	1441	360
3227	1441	360
3228	1442	361
3229	1442	361
3230	1443	361
3231	1443	361
3232	1443	361
3233	1444	361
3234	1444	361
3235	1445	361
3236	1445	361
3237	1446	362
3238	1446	362
3239	1446	362
3240	1447	362
3241	1447	362
3242	1448	362
3243	1448	362
3244	1448	362
3245	1449	362
3246	1449	362
3247	1450	363
3248	1450	363
3249	1450	363
3250	1451	363
3251	1451	363
3252	1452	363
3253	1452	363
3254	1452	363
3255	1453	363
3256	1453	363
3257	1454	364
3258	1454	364
3259	1454	364
3260	1455	364
3261	1455	364
3262	1456	364
3263	1456	364
3264	1456	364
3265	1457	364
3266	1457	364
3267	1458	365
3268	1458	365
3269	1458	365
3270	1459	365
3271	1459	365
3272	1460	365
3273	1460	365
3274	1460	365
3275	1461	365
3276	1461	365
3277	1462	366
3278	1462	366
3279	1462	366
3280	1463	366
3281	1463	366
3282	1464	366
3283	1464	366
3284	1464	366
3285	1465	366
3286	1465	366
3287	1466	367
3288	1466	367
3289	1466	367
3290	1467	367
3291	1467	367
